State|Location|Address|City|Link
Florida|Lake Sumter College|9501 US-441|Leesburg|https://www.adventhealth.com/hospital/adventhealth-waterman/news/adventhealth-expands-covid-19-drive-testing-lake-county
Florida|Walmart|2523 Lee Blvd|Lehigh Acres|https://corporate.walmart.com/covid19testing
Florida|CVS Health COVID-19 Testing Site|3580 North Federal Highway|Lighthouse Point|
Florida|Cleveland Clinic|"10000 SW Innovation Way, Port St."|Lucie|
Florida|CVS Health COVID-19 Testing Site|2322 Land O Lakes Boulevard|Lutz|
Florida|CVS Health COVID-19 Testing Site|121 West MacClenney Avenue|MacClenny|
Florida|CVS Health COVID-19 Testing Site|15129 Madeira Way|Madeira Beach|
Florida|CHI Marathon Health Center|2805 Overseas Highway|Marathon|https://www.local10.com/news/local/2020/03/20/map-shows-drive-through-testing-locations-in-florida/
Florida|MD Now Urgent Care|980 US 441|Margate|https://www.mymdnow.com/covid-19/coronavirus/
Florida|CVS Health COVID-19 Testing Site|1200 North State Road 7|Margate|
Florida|Melbourne Clinic|601 E. University Blvd|Melbourne|http://brevard.floridahealth.gov/locations/index.html
Florida|OMNI Healthcare|1344 S. Apollo Blvd|Melbourne|https://www.omnihealthcare.com/
Florida|CVS Health COVID-19 Testing Site|1800 North Wickham Road|Melbourne|
Florida|Omni Healthcare|255 North Sykes Creek Parkway|Merritt Island|http://omnifamilyhealth.org/coronavirus-covid-19/
Florida|CVS Health COVID-19 Testing Site|11 East Merritt Island Causeway|Merritt Island|
Florida|Marlins Park|501 Marlins Way|Miami|https://www.miamidade.gov/releases/2020-03-25-mayor-marlins-site.asp
Florida|Charles Hadley Park|1350 NW 50th St.|Miami|https://www.miamigov.com/Notices/News-Media/Drive-Through-Testing-at-Hadley-Park-Open-to-Asymptomatic-Residents
Florida|MD Now Urgent Care|150 NW 42nd Ave|Miami|https://www.mymdnow.com/covid-19/coronavirus/
Florida|CVS Health COVID-19 Testing Site|11398 Quail Roost Drive|Miami|
Florida|CVS Health COVID-19 Testing Site|14705 SW 42nd Street|Miami|
Florida|CVS Health COVID-19 Testing Site|15700 S.W. 88th Street|Miami|
Florida|CVS Health COVID-19 Testing Site|19800 NW 2nd Avenue|Miami|
Florida|CVS Health COVID-19 Testing Site|2599 SW 147th Avenue|Miami|
Florida|CVS Health COVID-19 Testing Site|690 N. W. 57th Avenue|Miami|
Florida|CVS Health COVID-19 Testing Site|7199 SW 117th Avenue|Miami|
Florida|CVS Health COVID-19 Testing Site|1177 SW 8th Street|Miami|
Florida|CVS Health COVID-19 Testing Site|10660 SW 40th Street|Miami|
Florida|CVS Health COVID-19 Testing Site|8701 SW 137th Ave|Miami|
Florida|CVS Health COVID-19 Testing Site|9720 Southwest 8th Street|Miami|
Florida|CVS Health COVID-19 Testing Site|3695 Flagler Street|Miami|
Florida|CVS Health COVID-19 Testing Site|20345 Old Cutler Road|Miami|
Florida|CVS Health COVID-19 Testing Site|12701 SW 42nd Street|Miami|
Florida|CVS Health COVID-19 Testing Site|591 NE 79th Street|Miami|
Florida|CVS Health COVID-19 Testing Site|8740 Bird Road|MIAMI|
Florida|Walmart|3200 NW 79th St|Miami|https://corporate.walmart.com/covid19testing
Florida|CVS Health COVID-19 Testing Site|14705 SW 42nd Street|Miami|
Florida|MedRite|542 West 41st Street|Miami Beach|https://medriteurgentcare.com/miami-beach/
Florida|Miami Beach Community Health Center|11645 Biscayne Boulevard|Miami Beach|http://mbchc.org/
Florida|Miami Beach Community Health Center|1221 – 71st Street|Miami Beach|http://mbchc.org/
Florida|City of Miami Beach - MedRite Urgent Care|4621 Collins Avenue|Miami Beach|http://miamidade.floridahealth.gov/important-information/_documents/2020-04-23-mdc-comtestingsites.pdf
Florida|Hard Rock Stadium|347 Don Shula Dr.|Miami Gardens|https://www.miamidade.gov/global/initiatives/coronavirus/testing-locations.page
Texas|Midland Community Healthcare Services|801 East Florida Avenue|Midland|https://midlandchs.org/2019-novel-coronavirus-information/
Florida|CVS Health COVID-19 Testing Site|814 North Highway 27|Minneola|
Florida|CVS Health COVID-19 Testing Site|12401 Miramar Parkway|Miramar|
Florida|CVS Health COVID-19 Testing Site|17021 U.S. Highway 441|Mount Dora|
Florida|CVS Health COVID-19 Testing Site|13400 Immokalee Road|Naples|
Florida|CVS Health COVID-19 Testing Site|5296 Tamiami Trail|Naples|
Florida|CVS Health COVID-19 Testing Site|8831 Immokalee Road|Naples|
Florida|CVS Health COVID-19 Testing Site|4890 Tamiami Trail East|Naples|
Florida|CVS Health COVID-19 Testing Site|2375 Vanderbilt Beach Road|Naples|
Florida|CareSpot|410 Atlantic Boulevard|Neptune Beach|https://www.carespot.com/locations/florida/
Florida|CVS Health COVID-19 Testing Site|7325 SR 54|New Port Richey|
Florida|CVS Health COVID-19 Testing Site|615 East 3rd Avenue|New Smyrna Beach|
Florida|CVS Health COVID-19 Testing Site|1111 North Tamiami Trail|Nokomis|
Florida|Walmart|545 Pine Island Rd|North Fort Myers|https://corporate.walmart.com/covid19testing
Florida|North Miami Walk Up Site|14500 NE 11th Ave|North Miami|http://miamidade.floridahealth.gov/important-information/_documents/2020-04-23-mdc-comtestingsites.pdf
Florida|CVS Health COVID-19 Testing Site|600 N.E. 128th Street|North Miami|
Florida|Walgreens|14901 Ne 6Th Ave|North Miami|https://www.walgreens.com/findcare/covid19/testing|ext=goodrx
Florida|CVS Health COVID-19 Testing Site|1825 N.E. 185th Street|North Miami Beach|
Florida|CVS Health COVID-19 Testing Site|14998 South Tamiami Trail|North Port|
Florida|CVS Health COVID-19 Testing Site|2449 East Silver Springs Boulevard|Ocala|
Florida|CVS Health COVID-19 Testing Site|3501 North Pine Avenue|Ocala|
Florida|CVS Health COVID-19 Testing Site|2401 SW 27th Avenue|Ocala|
Florida|CareSpot|"10959 W Colonial Dr, Units 6 & 8"|Ocoee|https://www.carespot.com/locations/florida/
Florida|Florida Community Health Centers|1100 N. Parrott Avenue|Okeechobee|https://www.chcfl.org/community-health-centers-covid-19-update/
Florida|CVS Health COVID-19 Testing Site|106 North Parrot Avenue|Okeechobee|
Florida|Walmart|2101 S Parrott Ave|Okeechobee|https://corporate.walmart.com/covid19testing
Florida|CVS Health COVID-19 Testing Site|3771 Tampa Road|Oldsmar|
Florida|CVS Health COVID-19 Testing Site|2400 Enterprise Road|Orange City|
Florida|CVS Health COVID-19 Testing Site|906 Blanding Boulevard|Orange Park|
Florida|CareSpot|"8132 Lee Vista Blvd, Unit B"|Orlando|https://www.carespot.com/locations/florida/
Florida|CareSpot|2555 S Kirkman Road|Orlando|https://www.carespot.com/locations/florida/south-florida/
Florida|Camping World Stadium|1 Citrus Bowl Place|Orlando|https://floridadisaster.org/covid19/testing-sites/
Florida|Jay Blanchard Park|2451 N. Dean Road|Orlando|https://floridadisaster.org/covid19/testing-sites/
Florida|South Econ Community Park|3800 S. Econlockhatchee Trail|Orlando|https://www.floridadisaster.org/covid19/testing-sites/
Florida|CareSpot|"7751 Kingspointe Parkway, Suite 114"|Orlando|https://www.carespot.com/locations/florida/
Florida|CareSpot|2323 S Orange Ave|Orlando|https://www.carespot.com/locations/florida/south-florida/
Florida|University of Central Florida|4000 Central Florida Blvd|Orlando|https://www.ucf.edu/coronavirus/
Florida|CVS Health COVID-19 Testing Site|3212 Curry Ford Road|Orlando|
Florida|CVS Health COVID-19 Testing Site|10952 East Colonial Drive|Orlando|
Florida|CVS Health COVID-19 Testing Site|5190 South Conway Road|Orlando|
Florida|CVS Health COVID-19 Testing Site|5886 Conroy Road|Orlando|
Florida|CVS Health COVID-19 Testing Site|4315 Curry Ford Road|Orlando|
Florida|CVS Health COVID-19 Testing Site|12077 South Orange Blossom Trail|Orlando|
Florida|Barnett Park|4801 W. Colonial Drive|Orlando|https://floridadisaster.org/covid19/testing-sites/
Florida|Convention Center|9400 Universal Blvd.|Orlando|
Florida|CVS Health COVID-19 Testing Site|13454 South Orange Blossom Trail|Orlando|
Florida|CVS Health COVID-19 Testing Site|5899 South Orange Blossom Trail|Orlando|
Florida|CVS Health COVID-19 Testing Site|8025 Lee Vista Boulevard|Orlando|
Florida|Walmart|11250 E Colonial Dr|Orlando|https://corporate.walmart.com/covid19testing
Florida|Walmart|5991 Goldenrod Rd|Orlando|https://corporate.walmart.com/covid19testing
Florida|Walmart|8101 S John Young Pkwy|Orlando|https://corporate.walmart.com/covid19testing
Florida|CVS Health COVID-19 Testing Site|250 East Granada Boulevard|Ormond Beach|
Florida|CVS Health COVID-19 Testing Site|1220 South Tamiami Trail|Osprey|
Florida|CareSpot|"968 W Mitchell Hammock Rd, Suite 1050"|Oviedo|https://www.carespot.com/locations/florida/
Florida|CVS Health COVID-19 Testing Site|11000 North Military Trail|Palm Beach|
Florida|MD Now Urgent Care|2534 PGA Blvd|Palm Beach Gardens|https://www.mymdnow.com/covid-19/coronavirus/
Florida|Daytona State University|1200 W International Speedway Blvd|Palm Coast|https://www.news-journalonline.com/news/20200413/coronavirus-1st-flagler--drive-thru-testing-site-to-open-to-responders-health-workers
Florida|CVS Health COVID-19 Testing Site|3187 South Congress Avenue|Palm Springs|
Florida|CVS Health COVID-19 Testing Site|955 West 23rd Street|Panama City|
Florida|CVS Health COVID-19 Testing Site|11801 Panama City Beach Parkway (US 98)|Panama City Beach|
Florida|Jessie Trice Community Health Center|18203 Pines Blvd.|Pembroke Pines|http://miamidade.floridahealth.gov/important-information/_documents/2020-04-23-mdc-comtestingsites.pdf
Florida|CareSpot|9035 Pines Blvd.|Pembroke Pines|https://www.carespot.com/locations/florida/south-florida/
Florida|CVS Health COVID-19 Testing Site|70 North University Drive|Pembroke Pines|
Florida|C.B. Smith Park|900 N. Flamingo Rd.|Pembroke Pines|https://www.mhs.net/patients-visitors/coronavirus-disease/testing-for-coronavirus
Florida|CVS Health COVID-19 Testing Site|11100 Pines Boulevard|Pembroke Pines|
Florida|Brownsville Community Center|3200 W. De Soto Street|Pensacola|
Florida|CVS Health COVID-19 Testing Site|1 East Nine Mile Road|Pensacola|
Florida|CVS Health COVID-19 Testing Site|1101 Scenic Highway|Pensacola|
Florida|CVS Health COVID-19 Testing Site|44 Gulf Beach Highway|Pensacola|
Florida|University of West Florida|11000 University Pkwy|Pensacola|https://www.pnj.com/story/news/2020/04/30/coronavirus-state-drive-thru-coronavirus-testing-site-open-uwf-saturday/3055664001/
Florida|CVS Health COVID-19 Testing Site|19198 South Dixie Highway|Perrine|
Florida|CVS Health COVID-19 Testing Site|105 West Hampton Springs Avenue|Perry|
Florida|MD Now Urgent Care|12301 S Dixie Hwy|Pinecrest|https://www.mymdnow.com/covid-19/coronavirus/
Florida|Community Health Centers of Pinellas|7550 43rd Street North|Pinellas Park|https://www.chcpinellas.org/news-links/coronavirus-updates/covid-19-testing
Florida|CVS Health COVID-19 Testing Site|7400 49th Street|Pinellas Park|
Florida|Plant City Community Resource Center|307 N Michigan Ave|Plant City|https://www.hillsboroughcounty.org/en/residents/public-safety/emergency-management/stay-safe/getting-tested
Florida|CVS Health COVID-19 Testing Site|1802 North University Drive|Plantation|
Florida|Walgreens|6105 W Sunrise Blvd|Plantation|https://www.walgreens.com/findcare/covid19/testing|ext=goodrx
Florida|Festival Flea Market|2900 W. Sample Rd.|Pompano Beach|https://www.fafp.org/covid-19-testing-sites
Florida|Mitchell Moore Park|901 NW 10th St.|Pompano Beach|https://www.broward.org/CoronaVirus/Pages/Collection-Sites.aspx
Florida|CareSpot|1611 S. Federal Hwy.|Pompano Beach|https://www.carespot.com/locations/florida/south-florida/
Florida|CVS Health COVID-19 Testing Site|1501 South Federal Highway|Pompano Beach|
Florida|CVS Health COVID-19 Testing Site|2480 Tamiami Trail|Port Charlotte|
Florida|CVS Health COVID-19 Testing Site|1001 Dunlawton Avenue|Port Orange|
Florida|BayCare Health System|5355 School Rd.|Port Richey|https://baycare.org/coronavirus/covid-19-testing-centers
Florida|CareNow Urgent Care|1900 SE Port St. Lucie Blvd|Port St. Lucie|https://www.carenow.com/patient-services/medical-tests/covid-19.dot
Florida|CareNow Urgent Care|1730 SW St. Lucie West Blvd|Port St. Lucie|https://www.carenow.com/patient-services/medical-tests/covid-19.dot
Florida|Florida Community Health Centers|"1871 S.E. Tiffany Ave, Suite 200"|Port St. Lucie|https://www.chcfl.org/community-health-centers-covid-19-update/
Florida|CareNow Urgent Care|4007 SW Port St. Lucie Blvd|Port St. Lucie|https://www.carenow.com/patient-services/medical-tests/covid-19.dot
Florida|CVS Health COVID-19 Testing Site|9801 South Federal Highway (US 1)|Port St. Lucie|
Florida|CVS Health COVID-19 Testing Site|1300 S.W. St. Lucie W. Boulevard|Port St. Lucie|
Florida|CVS Health COVID-19 Testing Site|2400 Tamiami Trail|Punta Gorda|
Florida|CVS Health COVID-19 Testing Site|1208 West Jefferson|Quincy|
Florida|CVS Health COVID-19 Testing Site|5905 US Highway 301 S|Riverview|
Florida|CVS Health COVID-19 Testing Site|1101 Royal Palm Beach Boulevard|Royal Palm|
Florida|"SouthShore Community Resource Center,"|201 14th Ave.|Ruskin|https://www.hillsboroughcounty.org/en/residents/public-safety/emergency-management/stay-safe/getting-tested
Florida|CareNow Urgent Care|5102 State Highway 46|Sanford|https://www.carenow.com/patient-services/medical-tests/covid-19.dot
Florida|CVS Health COVID-19 Testing Site|3798 Orlando Drive|Sanford|
Florida|Seminole Towne Center|200 Towne Center Cir|Sanford|https://www.adventhealth.com/hospital/adventhealth-waterman/news/adventhealth-expands-covid-19-drive-testing-lake-county
Florida|CVS Health COVID-19 Testing Site|2811 Clark Road|Sarasota|
Florida|CVS Health COVID-19 Testing Site|3709 North Tamiami Trail|Sarasota|
Florida|CVS Health COVID-19 Testing Site|4301 Bee Ridge Road|Sarasota|
Florida|Twin Lakes Park|6700 Clark Road|Sarasota|http://sarasota.floridahealth.gov/events/2020/03/testing-info-for-medpros.html
Florida|CVS Health COVID-19 Testing Site|2728 US 27 South|Sebring|
Florida|CVS Health COVID-19 Testing Site|10200 Seminole Boulevard|Seminole|
Florida|CVS Health COVID-19 Testing Site|15843 East Highway 40|Silver Springs|
Florida|CVS Health COVID-19 Testing Site|57 Tuscan Way|St. Augustine|
Florida|CVS Health COVID-19 Testing Site|175 SR 312|St. Augustine|
Florida|CVS Health COVID-19 Testing Site|2703 North Ponce de Leon Boulevard|St. Augustine|
Florida|Community Health Centers of Pinellas|1344 22nd Street South|St. Petersburg|https://www.chcpinellas.org/news-links/coronavirus-updates/covid-19-testing
Florida|BayCare Health System|900 Carillon Parkway|St. Petersburg|https://baycare.org/coronavirus/covid-19-testing-centers
Florida|CVS Health COVID-19 Testing Site|8001 9th Street North|St. Petersburg|
Florida|CVS Health COVID-19 Testing Site|209 South Temple Avenue|Starke|
Florida|CVS Health COVID-19 Testing Site|2284 S.E. Federal Highway|Stuart|
Florida|Langley Health Services|1425 South US 301|Sumterville|https://www.langleymedicalcenter.com/
Florida|Walmart|3306 N University Dr|Sunrise|https://corporate.walmart.com/covid19testing
Florida|CVS Health COVID-19 Testing Site|1300 Apalachee Parkway|Tallahassee|
Florida|CVS Health COVID-19 Testing Site|1708 North Monroe Street|Tallahassee|
Florida|CVS Health COVID-19 Testing Site|5466 Thomasville Road North|Tallahassee|
Florida|Northwood Centre parking lot|1940 N Monroe St|Tallahassee|https://www.tmh.org/coronavirus/testing
Florida|CareSpot|10251 W. Commercial Blvd.|Tamarac|https://www.carespot.com/locations/florida/south-florida/
Florida|CVS Health COVID-19 Testing Site|3915 West Commercial Boulevard|Tamarac|
Florida|Lee Davis Community Resource Center|3402 N 22nd St|Tampa|https://www.hillsboroughcounty.org/en/residents/public-safety/emergency-management/stay-safe/getting-tested
Florida|CVS Health COVID-19 Testing Site|7351 West Hillsborough Avenue|Tampa|
Florida|CVS Health COVID-19 Testing Site|8809 New Tampa Boulevard|Tampa|
Florida|CVS Health COVID-19 Testing Site|11212 Dale Mabry Highway|Tampa|
Florida|CVS Health COVID-19 Testing Site|625 West Martin Luther King Jr Boulevard|Tampa|
Florida|CVS Health COVID-19 Testing Site|2911 East Fowler Avenue|Tampa|
Florida|CVS Health COVID-19 Testing Site|4120 #2 Henderson Boulevard|Tampa|
Florida|CVS Health COVID-19 Testing Site|4401 West Gandy Boulevard|Tampa|
Florida|CVS Health COVID-19 Testing Site|5357 Ehrlich Road|Tampa|
Florida|CVS Health COVID-19 Testing Site|611 South Howard Avenue|Tampa|
Florida|Walgreens|3917 N Nebraska Ave|Tampa|https://www.walgreens.com/findcare/covid19/testing|ext=goodrx
Florida|CVS Health COVID-19 Testing Site|1000 East Tarpon Ave|Tarpon Springs|
Florida|Premiere Medical Associates|1580 Santa Barbara Blvd|The Villages|
Florida|CVS Health COVID-19 Testing Site|5208 East CR 466|The Villages|
